,Minas Gerais - IDH,Minas Gerais - Consumo de Cimento (t),Minas Gerais - value,Minas Gerais - Produção de Cimento (t),Minas Gerais - Desemprego,Minas Gerais - PIB - Estadual,Minas Gerais - PIB - Construção Civil,Minas Gerais - PIB - Per Capita,Minas Gerais - PIB - Preços de Mercado,Contratação Comercial (Bi R$),Contratação  Home equity (Bi R$),Contratação  Livre (Bi R$),Contratação  FGTS (Bi R$),Contratação  SFH (Bi R$),Contratação Jurídico Comercial (Bi R$),Contratação Jurídico FGTS (Bi R$),Contratação Jurídico Livre (Bi R$),Contratação Jurídico SFH (Bi R$),Direcionamento Aquisição (R$),Direcionamento Construção (R$),Direcionamentos Reformas e Ampliações (R$),Direcionamento Aplicação (R$),Ativos Problemáticos - Comercial (R$),Ativos Problemáticos - Home equity (R$),Ativos Problemáticos - Livre (R$),Ativos Problemáticos - SFH (R$),Ativos Problemáticos - FGTS (R$),Ativos Problemáticos P.Jurídica - Comercial (R$),Ativos Problemáticos P.Jurídica - Home equity (R$),Ativos Problemáticos P.Jurídica - Livre (R$),Ativos Problemáticos P.Jurídica - SFH (R$),Carteira de Crédito - Comercial (R$),Carteira de Crédito – Home equity (R$),Carteira de Crédito – Livre (R$),Carteira de Crédito - FGTS (R$),Carteira de Crédito - SFH  (R$),Carteira de Crédito P.Jurídica - Comercial (R$),Carteira de Crédito P.Jurídica - Home equity (R$),Carteira de Crédito P.Jurídica -  Livre (R$),Carteira de Crédito  P.Jurídica - FGTS (R$),Inadimplência - SFH (%),Inadimplência - FGTS (%),Inadimplência - Livre (%),Inadimplência - Comercial (%),Inadimplência - Home equity (%),Inadimplência P.Jurídica - SFH (%),Inadimplência P.Jurídica - FGTS (%),Inadimplência P.Jurídica - Livre (%),Inadimplência P.Jurídica - Comercial (%),Poupança e Empréstimo - SBPE (R$), Títulos - LH (R$), Títulos – LIG (R$), Títulos – CRI (R$), Títulos – LCI (R$), IPCA - Variação mensal durante o Plano Real (%), NFSP - Fluxo Mensal (Milhões de reais),NFSP - Porcentagem do PIB (%),Taxa Selic (%),IGP-DI,População,Estoque liquido de capital fixo - (R$), INCC (%)
2019-8,0.7769960912811246,589.349,0.540457824941365,1202.1863689552688,9.462616163160371,343594195.73332345,17749011.249041438,14.328308531198187,283612412.1977276,37652856.79516375,297034414.6898157,964877924.3843734,3619352922.617309,6386564225.988071,108258691.80614662,237938162.2546739,273964953.34209955,480550067.3150567,566890488635.9594,45713396548.89132,559726023.1312714,472041782326.9034,34115601.1480998,1067784711.0357718,1986146813.1314013,10347229652.078531,20129433010.62389,99949481.48898344,1685561523.2608318,2150062845.449566,4173995711.723436,1787209881.3198874,11524309518.834146,54908278822.99568,303966895761.1666,282544878455.5963,2219065422.578917,11095199315.38868,10616111612.717394,10622959323.68502,1.1445038930001277,2.0970866793520586,1.2675154567309104,1.1535392251463177,4.365000918618014,6.560955155173318,1.6782383139904238,10.285951972199427,4.3385035351523005,668016010035.4219,907987663.0480564,16853207471.54988,76036815568.23495,144161462296.98715,0.4112473840791077,6518.883661201889,1.8368841913676568,0.5528454811903901,1.1398350320060624,200584076.7430556,7711686.572368692,0.6280714951608086
2019-9,0.7768809552471758,543.982,0.5440432693791809,1200.2755361956729,9.451520596890632,343264832.8742319,17752216.689277485,14.326618910229932,283558646.4889517,38034601.17543824,303158187.8508365,1007110158.5376364,3660041307.01491,6613196321.87023,105276704.86732216,233648934.7788833,286999989.5780621,485320803.8468789,572486196780.164,46219305156.3961,556624452.0815743,475171771420.07153,33921231.54260116,1062347225.99041,1972294453.990228,10350664938.644484,20485881792.00296,97726021.8294279,1652631128.9949298,2102940470.8740387,4145791228.797084,1759350256.154138,11560193750.334597,54920574849.53779,306152562902.7967,285627874885.96515,2209880556.9321184,10896475246.70755,10500659827.108889,10390444792.966885,1.1319687063997408,2.1075946096256275,1.2528780092267475,1.1587865963293091,4.340107583753976,6.5769251126711525,1.6378334380768045,10.168771965565693,4.270830538870591,673683390339.2108,902423197.8226752,17655578402.251595,76613043210.28416,143040018470.20337,0.4335809238132643,6534.19896978769,1.8140248078306704,0.5170200097356242,1.1526577758374856,200669540.0277778,7707968.671892891,0.6350086612279392
2019-10,0.7767658192132271,614.074,0.5476986665141679,1204.0781528041557,9.440425030620892,342935470.01514024,17755422.129513532,14.324929289261677,283504880.7801758,38581892.10812773,307874654.3541877,1047570834.117434,3653434673.903286,6809421070.957252,99442975.6247556,229756744.7167127,300276435.9597691,488196782.7171023,578206651738.2426,46744993888.25775,553680014.0186331,478412370826.8722,33849039.23235253,1057675782.2882388,1961503426.9175148,10363393587.858791,20863049555.7128,95643715.81798916,1616601404.711111,2052117775.2472696,4116754527.940901,1758458994.3859775,11597529359.814306,54943756138.569954,308323293308.3312,288845595989.7347,2198961127.310832,10707264522.697289,10399076088.372234,10165156395.750654,1.1177486187892134,2.116997773578232,1.2387974156207022,1.1524979583320274,4.3196676534653085,6.531833291577271,1.620244455501387,10.022964010732563,4.203500549047533,679122027566.1786,896389568.0780554,18508223852.144093,77249238870.67726,141979510560.0003,0.4614308374651361,6135.62651489552,1.8103247511179177,0.4677800246949096,1.1888992178340692,200755003.3125,7704250.77141709,0.6484238153125712
2019-11,0.7766506831792783,557.419,0.5514253549185043,1204.7539393732943,9.429329464351152,342606107.1560486,17758627.56974958,14.323239668293422,283451115.0713999,39147596.92096765,312158144.4712452,1085221245.8858025,3601351780.222966,7011156783.639792,99120294.54119782,223445540.9514961,314721785.91365063,478490207.7156557,584082493893.908,47284894753.02019,550923030.567776,481853717721.7895,33778048.63007196,1053889607.72518,1951314169.9692247,10387254924.06247,21275201342.69919,93811196.53695272,1578397352.7208529,2002445477.0472453,4089031683.928098,1758035526.4539804,11639818357.454998,55000803709.0261,310460517853.1779,292212541047.48114,2187200586.8373613,10522588711.570557,10313450430.50408,9952797554.683842,1.1042750584617782,2.1291769164888024,1.224699974314628,1.147854301184661,4.30873550059894,6.457003574610196,1.592564857948541,9.862560722339673,4.13451838880356,684438715212.8414,889707328.4156595,19424513004.68815,77903074944.77187,141063954900.74347,0.4809638474333891,6503.475784678591,1.810689208343592,0.4677418581264003,1.1803986463970102,200840466.59722224,7700532.870941289,0.6639459805518665
2019-12,0.7765355471453296,412.582,0.5552247753973969,1205.6424612774642,9.41823389808141,342276744.296957,17761833.009985626,14.321550047325164,283397349.362624,39862196.65352927,315984221.1595406,1120633202.450853,3597182239.87064,7198824961.271042,118583074.34316438,221201523.33092812,337928677.89813286,485093481.6360642,590095043104.4147,47842840767.812805,548323742.4347205,485217559368.70825,33713234.17524182,1048946062.062644,1939905981.5715744,10405306470.00589,21684407609.707737,92243570.337625,1536760887.7501123,1959366872.7460976,4069120011.6978817,1758260609.771297,11685051851.13856,55090500037.77377,312584676636.09656,295709028563.96844,2176549632.560667,10362001044.908506,10244602763.608854,9749544001.066269,1.0886896101649342,2.1366195124858804,1.2078888176797673,1.1406576897063914,4.283903227154151,6.356630914861702,1.577348840236369,9.705798989022508,4.103745103398781,689885929198.4438,882291803.9949762,20396420876.277885,78698146064.53328,140393876618.12384,0.4880707035029974,6710.139809282732,1.7951280687733866,0.3766537864405559,1.202625124119571,200925929.88194448,7696814.970465488,0.6762702364056034
2020-1,0.7764204111113808,468.6,0.5590983962607949,1208.0875960615608,9.407138331811671,341947381.4378654,17765038.450221673,14.31986042635691,283343583.6538481,40386772.5679704,318028556.8752926,1150160377.229878,3559181437.587054,7340524150.153557,119393426.45643435,215580672.48899227,336779186.10512173,479456782.2581767,596200996121.2085,48430320040.78834,545894023.6147205,488755543840.4016,33712674.33211384,1041137389.1148508,1929194509.12436,10425991491.237734,22099343447.02989,90782836.2578336,1496277302.1093454,1917320463.2612395,4049447782.555709,1759122867.044603,11729349010.553604,55211917988.115,314682230286.8304,299298639774.0876,2164592672.041217,10225561648.351894,10191862779.024273,9564766137.96407,1.076702624207934,2.159961033006009,1.195059411319432,1.1360222992340707,4.263930302640996,6.276499925146011,1.5589866669694334,9.535483599186898,4.0892361390277365,694820759410.1603,874349833.4359246,21394564884.17993,79476817921.76378,139976487169.14743,0.4780868565346471,4984.273772200346,1.7837222660281933,0.2398557382708152,1.2222336051272034,201011393.1666667,7693097.069989687,0.6928135217641951
2020-2,0.7763251111955579,416.514,0.5628434781669719,1210.3248755961993,9.385581494459066,341436993.46246994,17766313.159325723,14.318719317789911,283287845.2305606,41381189.945794985,325629197.9331658,1179802418.2428954,3569733730.631321,7496680118.185917,120657884.13031584,213080956.1903606,341678301.81094736,473618639.5582903,602445544160.6993,49042020928.67027,543647544.3105099,492371154540.0808,33757834.3779401,1032499496.3702008,1918477181.503858,10450231912.039207,22519442124.428707,89266143.22549097,1454332079.2058775,1883482542.291752,4027173891.742078,1760962841.0479405,11782073373.455112,55368147916.4307,316781019600.94635,303014908961.65204,2155079615.4799147,10107341657.235657,10143127836.91825,9390632505.599232,1.0649592941591253,2.185737915092336,1.18063020144362,1.1332546983932976,4.232787905097266,6.161739845914164,1.5422102280991492,9.401075612139184,4.075120511790302,699987757862.1125,869476728.6665882,22434308545.350937,80299082134.90454,139748002919.19165,0.4968243101177078,6490.848993717848,1.7763512522940854,0.2942875310275005,1.2657379352792728,201096856.4513889,7688496.775112735,0.6994082193998664
2020-3,0.7762298112797351,463.594,0.5664530692717876,1218.1007561626795,9.36402465710646,340926605.4870745,17767587.868429773,14.317578209222916,283232106.8072731,42161508.02419061,331550654.4482544,1216260447.2847104,3577153548.683644,7650160944.383846,122310882.67224903,213081138.1680421,352600760.7259536,477065064.2278749,608797535175.0557,49674015158.74974,542400892.5658945,495946104177.4199,33836170.141639784,1023022817.3076236,1908459639.0207589,10477681516.863531,22930351300.82453,87831386.1507113,1412490699.7491872,1848516414.710068,4007483295.622467,1763205113.1716497,11840888160.563095,55558008838.40957,318883546005.41315,306833792549.66296,2145909393.8920145,9997291248.43098,10110846645.439585,9229514051.802208,1.0515756889862256,2.207608505791884,1.164511228804317,1.1294618431288213,4.191884230630096,6.026786987977474,1.5252045863380157,9.277520610096715,4.051099064114687,705032007939.5319,864636455.3821411,23561293339.49313,81169637618.14119,139770610649.1271,0.5276436406795595,6329.11280018142,1.7700682300548114,0.2104204358004741,1.3297197270360337,201182319.7361112,7683896.480235783,0.7169917132426514
2020-4,0.7761345113639122,513.082,0.5701282468458776,1223.8608293555433,9.342467819753857,340416217.51167905,17768862.577533826,14.316437100655918,283176368.3839856,43079706.416579634,335955644.86002296,1250632432.2037084,3575962240.657629,7795143435.307417,127926182.37048072,208798521.01718003,358466009.0491709,479278989.1230931,615267129745.6451,50328575273.27223,541311345.8523945,499593593328.44,33817086.9941022,1011769376.133675,1895636458.9330728,10499843463.970156,23309792164.07657,86097684.22035266,1369955632.647061,1812830852.831169,3986557616.723318,1766155805.8605578,11904387184.917645,55786163347.07062,320967699417.80115,310765634159.3834,2130984807.1789584,9893941737.607649,10088652083.321028,9073884419.695473,1.0290272914423615,2.2064216159105885,1.136656063700273,1.1188930237194277,4.121921005434034,5.865637315998291,1.509534336155667,9.129266830687426,3.9718169653568793,709838484213.9971,839320455.4200394,24741005917.14313,82106226230.43303,139940315428.85486,0.5514832563935487,5438.685662277439,1.7717423485518018,0.1578407014561246,1.3210770153367604,201267783.0208333,7679296.185358832,0.7381890794574598
2020-5,0.7760392114480893,587.93,0.5740740183276539,1232.8881419160048,9.320910982401251,339905829.5362837,17770137.286637876,14.315295992088922,283120629.96069807,43973220.44015922,342512277.88886184,1290042835.441709,3593117070.936893,7965465426.228138,141980253.35484713,207485368.9683804,377732427.6662363,492526371.3629326,621844293434.6344,51001994313.13298,541174036.6455653,503320182642.36536,33678667.29562414,998726850.3160052,1880787925.344353,10517631761.60122,23659497134.099907,84413581.60728294,1327675876.4164195,1774100070.5201194,3965001343.803314,1769595164.5657165,11973714930.53422,56048572593.93046,323042759956.31506,314804974830.8416,2112955190.0601857,9794443586.118685,10074565633.036674,8925606442.415718,1.0077151108842335,2.2016574459862674,1.1098553458395153,1.1018244394142027,4.038320299129447,5.701830195023615,1.5013406495300383,8.945953007234753,3.874077965529048,714321238772.6234,814664357.4886987,25943759115.4829,83170433926.59262,140220289150.04333,0.571727246976676,4325.890384068123,1.7713994319371078,0.2754963631200595,1.3505721385223486,201353246.3055556,7674695.890481881,0.7878267480042566
2020-6,0.7759439115322665,665.894,0.5780913980846278,1235.236176731416,9.299354145048646,339395441.56088823,17771411.995741926,14.314154883521926,283064891.53741056,45381315.19311631,343130761.84669423,1334244316.7062497,3607397104.614431,8164848190.240783,138256965.67651027,207323654.30063608,392152809.8448715,500927911.0347993,628536292941.4795,51695962198.26055,541130536.0717558,507151819172.9136,33389782.843166225,983833044.0179906,1863312246.213055,10526736717.534786,23985413767.210747,82556925.20224853,1282636782.886057,1739218824.710238,3940261611.62048,1773959179.1474397,12047808159.873446,56350833012.13268,325110041385.57825,318968234780.24384,2090186059.2417965,9696105029.56574,10069650796.581491,8787955086.399137,0.9896017075857826,2.1997751148668456,1.0865012106965717,1.0812963641756084,3.954794602177192,5.483629083293377,1.510081007480724,8.773881229177551,3.782837437312166,718183262111.1412,789176420.9139656,27183468067.46608,84389366800.99559,140656376181.99387,0.5981822358469298,1859.7867737551896,1.7727879108405782,0.3347220846311685,1.3583103027460413,201438709.5902778,7670095.595604929,0.8361031042589587
2020-7,0.7758486116164436,735.476,0.5819732475049708,1238.0108937992882,9.27779730769604,338885053.5854928,17772686.704845976,14.313013774954928,283009153.114123,46326273.33965994,345852496.8718457,1380536959.1916556,3602302342.288493,8346965962.841853,137286216.16305885,204489324.0210335,402457130.9848126,506128125.5268039,635375943851.9943,52411080092.786064,541308674.2371047,511064623424.34045,33060330.34845642,969959126.4649596,1845114682.851344,10541226376.095425,24333154136.55069,80673587.14891851,1239553636.005466,1704282475.4268646,3922557153.760392,1779260892.900647,12128175278.475857,56699335492.24153,327165790724.4149,323267265794.2303,2067131804.866811,9598359829.885786,10081121891.552576,8665264849.39831,0.9795811789058498,2.2133578999983587,1.0729702989271086,1.0750895201634736,3.890990658874296,5.285093585448148,1.5273254432253658,8.693570860171643,3.6520027125840007,721561693050.0118,763238816.7465457,28451404988.874306,85720385185.2988,141321441404.3492,0.5846634058109625,-1737.9750802210497,1.776429863318404,0.2004611697409919,1.334950106776097,201524172.875,7665495.300727977,0.856374097154075
2020-8,0.7757533117006207,715.882,0.5863244334247241,1239.4814375213914,9.256240470343435,338374665.61009735,17773961.413950026,14.31187266638793,282953414.6908355,47225916.0088111,351880627.3766274,1424273212.317728,3599011897.6284003,8492859557.3863535,140196851.21860072,206925957.4071926,417606084.5258776,519624924.6125848,642296804300.9492,53149024852.348206,541634089.6121047,514957411581.4886,32709553.68233545,956342722.2747126,1828138983.932636,10563222189.3203,24681979813.407272,78984316.18686163,1197378245.5957437,1669061636.2187142,3905569443.53314,1785373993.8568888,12216132963.691952,57095530945.20811,329208476137.72235,327681687111.01324,2046715095.7833345,9501178797.754454,10108043873.930662,8552442612.501464,0.972315757423238,2.2300903633420988,1.0629309781952443,1.0684522178227982,3.833105453196443,5.06993022189889,1.5450637283206905,8.6105098443979,3.4830587752837685,724119073095.2991,741634142.6441767,29730956730.30973,87119571328.47322,142194000484.11716,0.5757778987470635,-2734.252564575232,1.7880861649796354,0.1644387410398967,1.2921362058754833,201609636.15972224,7660895.005851026,0.8443634754934383
2020-9,0.7756580117847979,686.64,0.5907458354514588,1239.5416840221403,9.23468363299083,337864277.6347019,17775236.123054076,14.310731557820937,282897676.267548,48291487.37187799,352989447.5634097,1460535009.805561,3607455168.0096297,8602485191.760529,149150086.1198226,213943529.73488823,433234485.9281665,528723527.9044405,649424402488.0875,53929950793.54317,542225251.027438,518976450564.22943,32446500.71985922,941719196.187618,1812183824.6682432,10600285173.454311,25052145758.020508,77249813.70416455,1155807573.1213295,1634660648.6895328,3887616346.159688,1790533978.9586926,12288963808.252647,57498385946.523605,331251129284.5649,332110359134.79614,2032573487.568507,9413144061.125156,10149564176.749573,8442316979.60866,0.9672973467038356,2.247443805197299,1.0550809651975033,1.0680636778859902,3.788590202067255,4.863258042587916,1.563709709032478,8.533552152633476,3.3095551974086383,726432208319.5089,720060336.558168,31034584082.427605,88649588905.97072,143294084951.81174,0.5706773693369174,-5200.964446734573,1.8026901607290144,0.1497039821422163,1.2020547228889855,201695099.44444445,7656294.710974074,0.8412736310867062
2020-10,0.775562711868975,645.975,0.5950302756285784,1241.597963466108,9.213126795638225,337353889.6593065,17776510.832158126,14.30959044925394,282841937.84426045,49334151.84398349,353965735.6764564,1494302855.1893544,3621265266.9358687,8691483258.790369,147291461.9497138,220435003.6991804,448913546.06841,532465150.7101171,656511166816.0006,54715101966.28459,542938871.3330902,522878541968.49774,32259674.47576928,928665846.0015144,1798638757.837368,10654250936.145926,25451218611.51852,75684164.48638274,1114179410.6463647,1597909515.4322453,3868188475.861596,1798910114.29447,12365194841.927149,57973536169.05756,333299839351.67035,336679157655.8019,2024692319.9355,9339381451.731651,10210112694.818996,8361481383.529957,0.9649476554454848,2.268451260218566,1.0486073378538,1.0720883845006186,3.75361789841244,4.688866776040374,1.5793726594642714,8.472562650768257,3.157170197829408,728357212433.6608,697108990.2422945,32371974526.820526,90237409799.06352,144642536685.39304,0.5750107618212407,-7513.441905598956,1.8088117232622245,0.1656019320983441,1.1328306028435855,201780562.7291667,7651694.416097123,0.8293563546603034
